device_id,timestamp,temperature,signal_strength,connectivity
Device_1,2025-11-12 01:27:52.147144,23.62,97.42,Online
Device_1,2025-11-12 01:29:52.147144,23.7,98.79,Online
Device_1,2025-11-12 01:31:52.147144,23.69,98.57,Online
Device_1,2025-11-12 01:33:52.147144,23.84,100.19,Online
Device_1,2025-11-12 01:35:52.147144,22.84,99.56,Online
Device_1,2025-11-12 01:37:52.147144,23.11,99.88,Online
Device_1,2025-11-12 01:39:52.147144,23.21,98.78,Online
Device_1,2025-11-12 01:41:52.147144,23.89,98.11,Online
Device_1,2025-11-12 01:43:52.147144,23.51,99.12,Online
Device_1,2025-11-12 01:45:52.147144,23.88,97.25,Online
Device_1,2025-11-12 01:47:52.147144,23.88,99.36,Online
Device_1,2025-11-12 01:49:52.147144,23.68,100.19,Offline
Device_1,2025-11-12 01:51:52.147144,22.86,97.75,Online
Device_1,2025-11-12 01:53:52.147144,23.87,101.43,Online
Device_1,2025-11-12 01:55:52.147144,23.72,98.73,Online
Device_1,2025-11-12 01:57:52.147144,24.33,99.22,Online
Device_1,2025-11-12 01:59:52.147144,24.04,101.95,Online
Device_1,2025-11-12 02:01:52.147144,24.72,99.26,Online
Device_1,2025-11-12 02:03:52.147144,23.26,100.39,Online
Device_1,2025-11-12 02:05:52.147144,23.48,98.16,Online
Device_1,2025-11-12 02:07:52.147144,23.42,98.58,Online
Device_1,2025-11-12 02:09:52.147144,24.04,98.56,Online
Device_1,2025-11-12 02:11:52.147144,23.66,99.76,Online
Device_1,2025-11-12 02:13:52.147144,23.8,99.15,Online
Device_1,2025-11-12 02:15:52.147144,22.8,98.8,Online
Device_1,2025-11-12 02:17:52.147144,23.66,98.93,Online
Device_1,2025-11-12 02:19:52.147144,23.36,99.95,Online
Device_1,2025-11-12 02:21:52.147144,23.61,98.38,Online
Device_1,2025-11-12 02:23:52.147144,23.78,98.74,Online
Device_1,2025-11-12 02:25:52.147144,23.75,98.01,Online
Device_1,2025-11-12 02:27:52.147144,23.85,99.51,Online
Device_1,2025-11-12 02:29:52.147144,23.86,97.64,Online
Device_1,2025-11-12 02:31:52.147144,23.73,100.78,Online
Device_1,2025-11-12 02:33:52.147144,23.43,99.0,Online
Device_1,2025-11-12 02:35:52.147144,24.16,99.88,Online
Device_1,2025-11-12 02:37:52.147144,24.11,99.5,Online
Device_1,2025-11-12 02:39:52.147144,24.17,99.15,Online
Device_1,2025-11-12 02:41:52.147144,23.71,97.03,Online
Device_1,2025-11-12 02:43:52.147144,24.23,97.78,Online
Device_1,2025-11-12 02:45:52.147144,23.22,97.96,Online
Device_1,2025-11-12 02:47:52.147144,23.68,99.46,Online
Device_1,2025-11-12 02:49:52.147144,23.02,99.22,Online
Device_1,2025-11-12 02:51:52.147144,23.52,97.56,Online
Device_1,2025-11-12 02:53:52.147144,23.56,96.91,Online
Device_1,2025-11-12 02:55:52.147144,22.97,98.2,Online
Device_1,2025-11-12 02:57:52.147144,24.28,100.38,Online
Device_1,2025-11-12 02:59:52.147144,23.58,98.41,Online
Device_1,2025-11-12 03:01:52.147144,22.87,98.9,Online
Device_1,2025-11-12 03:03:52.147144,23.63,100.01,Online
Device_1,2025-11-12 03:05:52.147144,23.71,99.0,Online
Device_1,2025-11-12 03:07:52.147144,23.15,97.9,Online
Device_1,2025-11-12 03:09:52.147144,23.63,98.82,Online
Device_1,2025-11-12 03:11:52.147144,23.8,71.47,Online
Device_1,2025-11-12 03:13:52.147144,23.83,98.96,Online
Device_1,2025-11-12 03:15:52.147144,24.08,98.34,Online
Device_1,2025-11-12 03:17:52.147144,23.69,100.66,Online
Device_1,2025-11-12 03:19:52.147144,24.01,98.96,Online
Device_1,2025-11-12 03:21:52.147144,23.56,99.33,Online
Device_1,2025-11-12 03:23:52.147144,23.91,99.38,Online
Device_1,2025-11-12 03:25:52.147144,23.34,100.27,Online
Device_1,2025-11-12 03:27:52.147144,23.91,65.78,Online
Device_1,2025-11-12 03:29:52.147144,23.2,99.17,Online
Device_1,2025-11-12 03:31:52.147144,24.76,99.01,Online
Device_1,2025-11-12 03:33:52.147144,24.84,100.91,Online
Device_1,2025-11-12 03:35:52.147144,23.03,99.28,Online
Device_1,2025-11-12 03:37:52.147144,23.97,98.64,Online
Device_1,2025-11-12 03:39:52.147144,22.95,98.55,Online
Device_1,2025-11-12 03:41:52.147144,23.83,98.97,Online
Device_1,2025-11-12 03:43:52.147144,23.96,99.0,Online
Device_1,2025-11-12 03:45:52.147144,23.26,98.18,Online
Device_1,2025-11-12 03:47:52.147144,24.49,71.52,Online
Device_1,2025-11-12 03:49:52.147144,23.12,98.41,Online
Device_1,2025-11-12 03:51:52.147144,23.67,99.89,Online
Device_1,2025-11-12 03:53:52.147144,23.57,99.66,Online
Device_1,2025-11-12 03:55:52.147144,23.07,100.62,Online
Device_1,2025-11-12 03:57:52.147144,22.81,98.01,Online
Device_1,2025-11-12 03:59:52.147144,24.43,100.26,Online
Device_1,2025-11-12 04:01:52.147144,23.75,99.97,Online
Device_1,2025-11-12 04:03:52.147144,23.85,99.2,Online
Device_1,2025-11-12 04:05:52.147144,24.73,100.58,Online
Device_1,2025-11-12 04:07:52.147144,24.14,99.3,Online
Device_1,2025-11-12 04:09:52.147144,23.68,97.5,Online
Device_1,2025-11-12 04:11:52.147144,23.47,100.04,Online
Device_1,2025-11-12 04:13:52.147144,22.44,98.82,Online
Device_1,2025-11-12 04:15:52.147144,24.26,98.27,Online
Device_1,2025-11-12 04:17:52.147144,22.86,98.69,Online
Device_1,2025-11-12 04:19:52.147144,24.09,101.57,Online
Device_1,2025-11-12 04:21:52.147144,40.5,100.1,Online
Device_1,2025-11-12 04:23:52.147144,24.09,100.16,Online
Device_1,2025-11-12 04:25:52.147144,23.21,100.21,Online
Device_1,2025-11-12 04:27:52.147144,24.14,99.27,Online
Device_1,2025-11-12 04:29:52.147144,24.48,100.73,Online
Device_1,2025-11-12 04:31:52.147144,23.33,98.49,Online
Device_1,2025-11-12 04:33:52.147144,22.95,98.22,Online
Device_1,2025-11-12 04:35:52.147144,24.74,95.9,Online
Device_1,2025-11-12 04:37:52.147144,24.29,98.02,Online
Device_1,2025-11-12 04:39:52.147144,24.08,98.59,Online
Device_1,2025-11-12 04:41:52.147144,23.1,100.24,Offline
Device_1,2025-11-12 04:43:52.147144,23.97,97.34,Online
Device_1,2025-11-12 04:45:52.147144,23.97,99.55,Online
Device_1,2025-11-12 04:47:52.147144,22.99,99.37,Online
Device_1,2025-11-12 04:49:52.147144,24.66,98.97,Online
Device_1,2025-11-12 04:51:52.147144,22.67,97.92,Online
Device_1,2025-11-12 04:53:52.147144,23.19,100.03,Online
Device_1,2025-11-12 04:55:52.147144,24.09,100.38,Online
Device_1,2025-11-12 04:57:52.147144,23.78,99.65,Online
Device_1,2025-11-12 04:59:52.147144,22.98,97.9,Online
Device_1,2025-11-12 05:01:52.147144,23.39,98.08,Online
Device_1,2025-11-12 05:03:52.147144,23.67,99.56,Online
Device_1,2025-11-12 05:05:52.147144,23.15,98.49,Online
Device_1,2025-11-12 05:07:52.147144,23.26,99.97,Online
Device_1,2025-11-12 05:09:52.147144,23.08,98.94,Offline
Device_1,2025-11-12 05:11:52.147144,24.19,97.98,Online
Device_1,2025-11-12 05:13:52.147144,23.33,99.68,Online
Device_1,2025-11-12 05:15:52.147144,23.85,98.94,Online
Device_1,2025-11-12 05:17:52.147144,23.7,98.83,Online
Device_1,2025-11-12 05:19:52.147144,23.1,98.18,Online
Device_1,2025-11-12 05:21:52.147144,24.34,98.0,Online
Device_1,2025-11-12 05:23:52.147144,24.25,98.74,Online
Device_1,2025-11-12 05:25:52.147144,23.64,98.74,Online
Device_1,2025-11-12 05:27:52.147144,23.63,99.06,Online
Device_1,2025-11-12 05:29:52.147144,23.69,98.52,Online
Device_1,2025-11-12 05:31:52.147144,23.73,99.19,Online
Device_1,2025-11-12 05:33:52.147144,22.94,67.66,Online
Device_1,2025-11-12 05:35:52.147144,24.53,97.72,Online
Device_1,2025-11-12 05:37:52.147144,23.89,99.25,Online
Device_1,2025-11-12 05:39:52.147144,23.4,99.88,Online
Device_1,2025-11-12 05:41:52.147144,24.09,97.53,Online
Device_1,2025-11-12 05:43:52.147144,23.95,98.56,Online
Device_1,2025-11-12 05:45:52.147144,23.99,100.25,Online
Device_1,2025-11-12 05:47:52.147144,23.65,99.63,Online
Device_1,2025-11-12 05:49:52.147144,23.35,100.4,Online
Device_1,2025-11-12 05:51:52.147144,24.82,99.76,Online
Device_1,2025-11-12 05:53:52.147144,24.74,99.78,Online
Device_1,2025-11-12 05:55:52.147144,23.51,100.79,Online
Device_1,2025-11-12 05:57:52.147144,23.74,99.7,Online
Device_1,2025-11-12 05:59:52.147144,24.62,100.03,Online
Device_1,2025-11-12 06:01:52.147144,24.14,98.67,Online
Device_1,2025-11-12 06:03:52.147144,23.24,100.13,Online
Device_1,2025-11-12 06:05:52.147144,23.07,100.34,Online
Device_1,2025-11-12 06:07:52.147144,23.17,100.38,Online
Device_1,2025-11-12 06:09:52.147144,23.63,99.87,Online
Device_1,2025-11-12 06:11:52.147144,23.95,98.17,Online
Device_1,2025-11-12 06:13:52.147144,24.77,100.15,Online
Device_1,2025-11-12 06:15:52.147144,23.23,63.9,Online
Device_1,2025-11-12 06:17:52.147144,23.8,97.27,Online
Device_1,2025-11-12 06:19:52.147144,23.39,100.27,Online
Device_1,2025-11-12 06:21:52.147144,23.04,98.41,Online
Device_1,2025-11-12 06:23:52.147144,24.26,96.93,Online
Device_1,2025-11-12 06:25:52.147144,24.29,97.96,Online
Device_1,2025-11-12 06:27:52.147144,23.91,98.09,Online
Device_1,2025-11-12 06:29:52.147144,23.58,99.8,Online
Device_1,2025-11-12 06:31:52.147144,24.17,99.25,Online
Device_1,2025-11-12 06:33:52.147144,23.72,99.78,Online
Device_1,2025-11-12 06:35:52.147144,23.89,97.26,Online
Device_1,2025-11-12 06:37:52.147144,22.7,99.2,Online
Device_1,2025-11-12 06:39:52.147144,23.35,99.08,Online
Device_1,2025-11-12 06:41:52.147144,23.61,98.07,Online
Device_1,2025-11-12 06:43:52.147144,23.44,98.8,Online
Device_1,2025-11-12 06:45:52.147144,23.21,99.7,Online
Device_1,2025-11-12 06:47:52.147144,23.44,101.22,Online
Device_1,2025-11-12 06:49:52.147144,23.64,96.9,Online
Device_1,2025-11-12 06:51:52.147144,23.38,98.93,Online
Device_1,2025-11-12 06:53:52.147144,24.12,98.39,Online
Device_1,2025-11-12 06:55:52.147144,24.45,98.32,Online
Device_1,2025-11-12 06:57:52.147144,23.92,98.8,Online
Device_1,2025-11-12 06:59:52.147144,23.84,98.07,Online
Device_1,2025-11-12 07:01:52.147144,23.25,98.08,Online
Device_1,2025-11-12 07:03:52.147144,23.56,100.42,Online
Device_1,2025-11-12 07:05:52.147144,23.86,99.49,Online
Device_1,2025-11-12 07:07:52.147144,23.42,98.16,Online
Device_1,2025-11-12 07:09:52.147144,23.03,97.91,Online
Device_1,2025-11-12 07:11:52.147144,23.98,100.38,Online
Device_1,2025-11-12 07:13:52.147144,24.1,98.25,Online
Device_1,2025-11-12 07:15:52.147144,23.24,100.98,Online
Device_1,2025-11-12 07:17:52.147144,23.58,98.52,Online
Device_1,2025-11-12 07:19:52.147144,24.08,99.32,Online
Device_1,2025-11-12 07:21:52.147144,23.51,98.37,Online
Device_1,2025-11-12 07:23:52.147144,24.12,98.4,Online
Device_1,2025-11-12 07:25:52.147144,23.7,99.52,Online
Device_1,2025-11-12 07:27:52.147144,23.91,97.58,Online
Device_1,2025-11-12 07:29:52.147144,24.41,98.38,Online
Device_1,2025-11-12 07:31:52.147144,24.75,97.99,Online
Device_1,2025-11-12 07:33:52.147144,24.63,99.51,Online
Device_1,2025-11-12 07:35:52.147144,23.93,101.11,Online
Device_1,2025-11-12 07:37:52.147144,24.3,98.46,Online
Device_1,2025-11-12 07:39:52.147144,24.72,99.52,Online
Device_1,2025-11-12 07:41:52.147144,23.75,100.29,Online
Device_1,2025-11-12 07:43:52.147144,23.37,99.5,Online
Device_1,2025-11-12 07:45:52.147144,23.55,97.19,Online
Device_1,2025-11-12 07:47:52.147144,24.52,98.16,Online
Device_1,2025-11-12 07:49:52.147144,23.26,95.95,Online
Device_1,2025-11-12 07:51:52.147144,23.94,99.22,Online
Device_1,2025-11-12 07:53:52.147144,23.34,99.16,Online
Device_1,2025-11-12 07:55:52.147144,23.18,98.39,Online
Device_1,2025-11-12 07:57:52.147144,23.3,98.02,Online
Device_1,2025-11-12 07:59:52.147144,23.87,98.19,Offline
Device_1,2025-11-12 08:01:52.147144,23.65,99.5,Online
Device_1,2025-11-12 08:03:52.147144,23.64,99.76,Online
Device_1,2025-11-12 08:05:52.147144,22.88,99.25,Online
Device_1,2025-11-12 08:07:52.147144,23.71,98.53,Online
Device_1,2025-11-12 08:09:52.147144,23.24,99.78,Online
Device_1,2025-11-12 08:11:52.147144,23.52,98.83,Online
Device_1,2025-11-12 08:13:52.147144,24.19,99.39,Online
Device_1,2025-11-12 08:15:52.147144,24.03,100.8,Online
Device_1,2025-11-12 08:17:52.147144,23.16,99.0,Online
Device_1,2025-11-12 08:19:52.147144,23.71,99.85,Online
Device_1,2025-11-12 08:21:52.147144,23.15,101.34,Online
Device_1,2025-11-12 08:23:52.147144,23.99,98.65,Online
Device_1,2025-11-12 08:25:52.147144,23.15,99.51,Online
Device_1,2025-11-12 08:27:52.147144,24.37,99.08,Online
Device_1,2025-11-12 08:29:52.147144,23.48,100.98,Online
Device_1,2025-11-12 08:31:52.147144,24.7,97.39,Online
Device_1,2025-11-12 08:33:52.147144,22.7,98.15,Online
Device_1,2025-11-12 08:35:52.147144,23.45,99.85,Online
Device_1,2025-11-12 08:37:52.147144,23.94,99.21,Online
Device_1,2025-11-12 08:39:52.147144,24.35,99.53,Online
Device_1,2025-11-12 08:41:52.147144,23.95,98.55,Online
Device_1,2025-11-12 08:43:52.147144,23.95,61.91,Online
Device_1,2025-11-12 08:45:52.147144,24.01,97.79,Online
Device_1,2025-11-12 08:47:52.147144,23.39,99.28,Online
Device_1,2025-11-12 08:49:52.147144,23.28,99.68,Online
Device_1,2025-11-12 08:51:52.147144,24.54,99.22,Online
Device_1,2025-11-12 08:53:52.147144,23.48,97.63,Online
Device_1,2025-11-12 08:55:52.147144,23.45,100.12,Online
Device_1,2025-11-12 08:57:52.147144,24.0,95.09,Online
Device_1,2025-11-12 08:59:52.147144,24.35,99.23,Online
Device_1,2025-11-12 09:01:52.147144,23.46,98.68,Online
Device_1,2025-11-12 09:03:52.147144,24.36,99.5,Online
Device_1,2025-11-12 09:05:52.147144,23.38,98.26,Online
Device_1,2025-11-12 09:07:52.147144,23.43,99.18,Online
Device_1,2025-11-12 09:09:52.147144,23.39,98.27,Online
Device_1,2025-11-12 09:11:52.147144,24.0,98.82,Online
Device_1,2025-11-12 09:13:52.147144,24.18,99.47,Online
Device_1,2025-11-12 09:15:52.147144,23.26,100.0,Online
Device_1,2025-11-12 09:17:52.147144,24.18,97.54,Offline
Device_1,2025-11-12 09:19:52.147144,23.69,99.81,Online
Device_1,2025-11-12 09:21:52.147144,24.07,99.2,Online
Device_1,2025-11-12 09:23:52.147144,23.2,98.72,Online
Device_1,2025-11-12 09:25:52.147144,23.65,100.64,Online
Device_1,2025-11-12 09:27:52.147144,24.18,98.85,Online
Device_1,2025-11-12 09:29:52.147144,23.27,97.27,Online
Device_1,2025-11-12 09:31:52.147144,23.61,98.42,Online
Device_1,2025-11-12 09:33:52.147144,23.48,100.07,Online
Device_1,2025-11-12 09:35:52.147144,23.86,97.3,Online
Device_1,2025-11-12 09:37:52.147144,23.06,97.03,Online
Device_1,2025-11-12 09:39:52.147144,23.61,98.3,Online
Device_1,2025-11-12 09:41:52.147144,23.88,97.74,Online
Device_1,2025-11-12 09:43:52.147144,23.98,98.51,Online
Device_1,2025-11-12 09:45:52.147144,24.5,98.41,Online
Device_1,2025-11-12 09:47:52.147144,22.87,98.43,Online
Device_1,2025-11-12 09:49:52.147144,22.79,99.87,Online
Device_1,2025-11-12 09:51:52.147144,22.99,99.25,Online
Device_1,2025-11-12 09:53:52.147144,24.29,99.49,Online
Device_1,2025-11-12 09:55:52.147144,24.32,99.53,Online
Device_1,2025-11-12 09:57:52.147144,22.99,101.85,Online
Device_1,2025-11-12 09:59:52.147144,23.99,98.55,Online
Device_1,2025-11-12 10:01:52.147144,23.84,98.57,Online
Device_1,2025-11-12 10:03:52.147144,23.17,99.33,Online
Device_1,2025-11-12 10:05:52.147144,23.57,98.84,Online
Device_1,2025-11-12 10:07:52.147144,23.84,98.53,Online
Device_1,2025-11-12 10:09:52.147144,24.32,99.35,Online
Device_1,2025-11-12 10:11:52.147144,23.51,99.3,Online
Device_1,2025-11-12 10:13:52.147144,23.47,98.81,Online
Device_1,2025-11-12 10:15:52.147144,23.15,99.31,Online
Device_1,2025-11-12 10:17:52.147144,24.62,99.0,Online
Device_1,2025-11-12 10:19:52.147144,24.43,97.58,Online
Device_1,2025-11-12 10:21:52.147144,23.38,97.2,Online
Device_1,2025-11-12 10:23:52.147144,23.82,97.76,Online
Device_1,2025-11-12 10:25:52.147144,23.65,98.7,Online
Device_1,2025-11-12 10:27:52.147144,24.08,100.78,Online
Device_1,2025-11-12 10:29:52.147144,23.7,98.59,Online
Device_1,2025-11-12 10:31:52.147144,24.42,99.49,Online
Device_1,2025-11-12 10:33:52.147144,24.57,97.94,Online
Device_1,2025-11-12 10:35:52.147144,23.97,100.17,Online
Device_1,2025-11-12 10:37:52.147144,23.16,99.3,Online
Device_1,2025-11-12 10:39:52.147144,23.33,99.24,Online
Device_1,2025-11-12 10:41:52.147144,23.5,99.63,Online
Device_1,2025-11-12 10:43:52.147144,23.56,99.52,Online
Device_1,2025-11-12 10:45:52.147144,22.79,97.7,Online
Device_1,2025-11-12 10:47:52.147144,23.41,98.01,Online
Device_1,2025-11-12 10:49:52.147144,23.77,98.57,Online
Device_1,2025-11-12 10:51:52.147144,23.62,98.23,Online
Device_1,2025-11-12 10:53:52.147144,23.96,98.54,Online
Device_1,2025-11-12 10:55:52.147144,22.75,99.62,Online
Device_1,2025-11-12 10:57:52.147144,22.29,99.39,Online
Device_1,2025-11-12 10:59:52.147144,23.87,100.2,Online
Device_1,2025-11-12 11:01:52.147144,23.52,99.71,Online
Device_1,2025-11-12 11:03:52.147144,24.53,99.87,Online
Device_1,2025-11-12 11:05:52.147144,23.24,99.77,Online
Device_1,2025-11-12 11:07:52.147144,24.0,98.04,Online
Device_1,2025-11-12 11:09:52.147144,23.36,97.68,Online
Device_1,2025-11-12 11:11:52.147144,24.05,97.9,Online
Device_1,2025-11-12 11:13:52.147144,24.89,99.63,Online
Device_1,2025-11-12 11:15:52.147144,24.32,98.8,Online
Device_1,2025-11-12 11:17:52.147144,23.86,97.74,Online
Device_1,2025-11-12 11:19:52.147144,24.08,99.74,Online
Device_1,2025-11-12 11:21:52.147144,24.2,98.56,Online
Device_1,2025-11-12 11:23:52.147144,24.56,98.1,Online
Device_1,2025-11-12 11:25:52.147144,23.38,98.29,Online
Device_1,2025-11-12 11:27:52.147144,23.34,98.3,Online
Device_1,2025-11-12 11:29:52.147144,23.32,97.76,Online
Device_1,2025-11-12 11:31:52.147144,23.59,99.04,Online
Device_1,2025-11-12 11:33:52.147144,23.21,97.1,Online
Device_1,2025-11-12 11:35:52.147144,23.85,98.94,Online
Device_1,2025-11-12 11:37:52.147144,23.75,96.15,Online
Device_1,2025-11-12 11:39:52.147144,24.06,99.25,Online
Device_1,2025-11-12 11:41:52.147144,23.86,100.87,Online
Device_1,2025-11-12 11:43:52.147144,24.34,72.41,Online
Device_1,2025-11-12 11:45:52.147144,24.07,100.15,Online
Device_1,2025-11-12 11:47:52.147144,23.29,97.84,Online
Device_1,2025-11-12 11:49:52.147144,23.37,98.73,Online
Device_1,2025-11-12 11:51:52.147144,23.29,97.66,Online
Device_1,2025-11-12 11:53:52.147144,24.05,96.25,Online
Device_1,2025-11-12 11:55:52.147144,22.96,97.51,Online
Device_1,2025-11-12 11:57:52.147144,23.73,98.74,Online
Device_1,2025-11-12 11:59:52.147144,24.38,98.68,Online
Device_1,2025-11-12 12:01:52.147144,24.35,97.87,Online
Device_1,2025-11-12 12:03:52.147144,23.85,100.04,Online
Device_1,2025-11-12 12:05:52.147144,23.75,97.93,Online
Device_1,2025-11-12 12:07:52.147144,24.79,100.03,Online
Device_1,2025-11-12 12:09:52.147144,25.02,99.66,Online
Device_1,2025-11-12 12:11:52.147144,23.84,99.92,Online
Device_1,2025-11-12 12:13:52.147144,24.73,99.03,Online
Device_1,2025-11-12 12:15:52.147144,24.54,98.44,Online
Device_1,2025-11-12 12:17:52.147144,24.04,99.93,Online
Device_1,2025-11-12 12:19:52.147144,23.23,97.78,Online
Device_1,2025-11-12 12:21:52.147144,22.62,100.19,Online
Device_1,2025-11-12 12:23:52.147144,23.96,98.94,Online
Device_1,2025-11-12 12:25:52.147144,23.12,98.99,Online
Device_1,2025-11-12 12:27:52.147144,23.17,100.7,Online
Device_1,2025-11-12 12:29:52.147144,24.54,100.13,Online
Device_1,2025-11-12 12:31:52.147144,23.95,98.88,Online
Device_1,2025-11-12 12:33:52.147144,22.85,97.52,Online
Device_1,2025-11-12 12:35:52.147144,24.0,99.74,Online
Device_1,2025-11-12 12:37:52.147144,24.24,98.76,Online
Device_1,2025-11-12 12:39:52.147144,23.34,98.94,Online
Device_1,2025-11-12 12:41:52.147144,23.36,99.45,Online
Device_1,2025-11-12 12:43:52.147144,24.0,97.53,Online
Device_1,2025-11-12 12:45:52.147144,24.29,98.58,Online
Device_1,2025-11-12 12:47:52.147144,23.96,101.55,Online
Device_1,2025-11-12 12:49:52.147144,24.43,99.1,Online
Device_1,2025-11-12 12:51:52.147144,23.41,99.42,Online
Device_1,2025-11-12 12:53:52.147144,23.81,99.6,Online
Device_1,2025-11-12 12:55:52.147144,23.44,99.09,Online
Device_1,2025-11-12 12:57:52.147144,24.32,99.57,Online
Device_1,2025-11-12 12:59:52.147144,23.98,97.67,Online
Device_1,2025-11-12 13:01:52.147144,23.07,98.51,Online
Device_1,2025-11-12 13:03:52.147144,23.82,99.63,Online
Device_1,2025-11-12 13:05:52.147144,23.45,98.78,Online
Device_1,2025-11-12 13:07:52.147144,23.51,100.27,Online
Device_1,2025-11-12 13:09:52.147144,22.56,99.35,Online
Device_1,2025-11-12 13:11:52.147144,24.59,97.12,Online
Device_1,2025-11-12 13:13:52.147144,24.8,98.42,Online
Device_1,2025-11-12 13:15:52.147144,23.52,99.23,Online
Device_1,2025-11-12 13:17:52.147144,22.93,98.89,Online
Device_1,2025-11-12 13:19:52.147144,40.94,101.12,Online
Device_1,2025-11-12 13:21:52.147144,23.59,101.62,Online
Device_1,2025-11-12 13:23:52.147144,23.8,98.51,Online
Device_1,2025-11-12 13:25:52.147144,23.58,99.23,Online
Device_1,2025-11-12 13:27:52.147144,23.04,96.37,Online
Device_1,2025-11-12 13:29:52.147144,24.34,99.64,Offline
Device_1,2025-11-12 13:31:52.147144,23.5,98.42,Online
Device_1,2025-11-12 13:33:52.147144,24.0,99.55,Online
Device_1,2025-11-12 13:35:52.147144,24.35,98.73,Online
Device_1,2025-11-12 13:37:52.147144,23.35,98.59,Online
Device_1,2025-11-12 13:39:52.147144,23.82,99.01,Online
Device_1,2025-11-12 13:41:52.147144,23.45,100.19,Online
Device_1,2025-11-12 13:43:52.147144,24.32,100.75,Online
Device_1,2025-11-12 13:45:52.147144,24.79,97.42,Online
Device_1,2025-11-12 13:47:52.147144,24.35,99.64,Online
Device_1,2025-11-12 13:49:52.147144,24.43,98.7,Online
Device_1,2025-11-12 13:51:52.147144,23.55,99.63,Online
Device_1,2025-11-12 13:53:52.147144,22.83,99.05,Online
Device_1,2025-11-12 13:55:52.147144,23.3,99.08,Online
Device_1,2025-11-12 13:57:52.147144,24.22,98.96,Online
Device_1,2025-11-12 13:59:52.147144,24.21,98.83,Online
Device_1,2025-11-12 14:01:52.147144,23.91,98.82,Online
Device_1,2025-11-12 14:03:52.147144,23.43,99.76,Online
Device_1,2025-11-12 14:05:52.147144,24.71,100.24,Online
Device_1,2025-11-12 14:07:52.147144,23.0,98.92,Online
Device_1,2025-11-12 14:09:52.147144,24.28,98.41,Online
Device_1,2025-11-12 14:11:52.147144,23.69,98.01,Online
